"","yy","mm","dd","hh","mm_2","wdir","wspd","gst","wvht","dpd","apd","mwd","pres","atmp","wtmp","dewp","vis","tide"
"3494",2024,"05","29","02","15",290,8.2,99,99,99,99,999,1019.4,12.2,12.6,999,99,99
"3495",2024,"05","29","03","15",290,8.2,99,99,99,99,999,1019.7,12.1,12.6,999,99,99
"3496",2024,"05","29","04","15",290,6.2,99,99,99,99,999,1020,12.1,12.5,999,99,99
"3497",2024,"05","29","05","15",290,6.7,99,99,99,99,999,1020.4,12.1,12.3,999,99,99
"3498",2024,"05","29","06","15",280,7.2,99,99,99,99,999,1020.5,12.1,12.1,999,99,99
"3499",2024,"05","29","07","15",280,6.7,99,99,99,99,999,1020.4,12,12.1,999,99,99
"3500",2024,"05","29","08","15",300,4.6,99,99,99,99,999,1020.1,11.9,12.1,999,99,99
"3501",2024,"05","29","09","15",300,3.6,99,99,99,99,999,1020.1,12,12.2,999,99,99
"3502",2024,"05","29","10","15",290,3.6,99,99,99,99,999,1019.9,12.1,12.3,999,99,99
"3503",2024,"05","29","11","15",340,2.6,99,99,99,99,999,1019.9,11.9,12.3,999,99,99
"3504",2024,"05","29","12","15",300,6.7,99,99,99,99,999,1019.7,11.9,12.3,999,99,99
"3505",2024,"05","29","13","15",310,7.7,99,99,99,99,999,1020,11.7,12.3,999,99,99
"3506",2024,"05","29","14","15",300,5.7,99,99,99,99,999,1020.2,11.5,12.3,999,99,99
"3507",2024,"05","29","15","15",40,2.1,99,99,99,99,999,1020.6,11.3,12.3,999,99,99
"3508",2024,"05","29","16","15",310,3.1,99,99,99,99,999,1020.8,11.1,12.3,999,99,99
"3509",2024,"05","29","17","15",290,3.1,99,99,99,99,999,1020.8,11.2,12.5,999,99,99
"3510",2024,"05","29","18","15",290,5.1,99,99,99,99,999,1020.4,11.4,12.7,999,99,99
"3511",2024,"05","29","19","15",290,6.7,99,99,99,99,999,1020.4,11.6,12.7,999,99,99
"3512",2024,"05","29","20","15",280,5.7,99,99,99,99,999,1020.2,11.9,12.8,999,99,99
"3513",2024,"05","29","21","15",290,6.2,99,99,99,99,999,1019.4,12.2,12.7,999,99,99
"3514",2024,"05","29","22","15",280,9.8,99,99,99,99,999,1018.6,12.3,12.7,999,99,99
"3515",2024,"05","29","23","15",280,11.3,99,99,99,99,999,1017.9,12.4,12.6,999,99,99
"3516",2024,"05","30","00","15",290,10.8,99,99,99,99,999,1017,12.6,12.5,999,99,99
"3517",2024,"05","30","01","15",300,10.3,99,99,99,99,999,1016.8,12.5,12.3,999,99,99
"3518",2024,"05","30","02","15",300,9.8,99,99,99,99,999,1016.7,12.6,12.1,999,99,99
"3519",2024,"05","30","03","15",300,10.8,99,99,99,99,999,1016.8,12.4,12,999,99,99
"3520",2024,"05","30","04","15",300,9.8,99,99,99,99,999,1017.1,12.1,11.8,999,99,99
"3521",2024,"05","30","05","15",290,8.2,99,99,99,99,999,1017.4,11.9,11.8,999,99,99
"3522",2024,"05","30","06","15",300,6.2,99,99,99,99,999,1017.4,11.9,11.7,999,99,99
"3523",2024,"05","30","07","15",300,4.1,99,99,99,99,999,1017.4,11.8,11.6,999,99,99
"3524",2024,"05","30","07","57",290,5.7,99,99,99,99,999,1017.1,11.6,11.7,999,99,99
"3525",2024,"05","30","09","00",290,5.7,99,99,99,99,999,1016.9,11.5,11.9,999,99,99
"3526",2024,"05","30","10","00",310,7.7,99,99,99,99,999,1016.5,11.5,12,999,99,99
"3527",2024,"05","30","11","00",310,5.1,99,99,99,99,999,1016.6,11.4,12,999,99,99
"3528",2024,"05","30","12","00",310,5.1,99,99,99,99,999,1016.4,11.4,12,999,99,99
"3529",2024,"05","30","13","00",300,4.6,99,99,99,99,999,1016.6,11.2,11.9,999,99,99
"3530",2024,"05","30","14","00",310,5.1,99,99,99,99,999,1016.8,11.2,11.9,999,99,99
"3531",2024,"05","30","15","00",300,5.1,99,99,99,99,999,1017,11.4,11.9,999,99,99
"3532",2024,"05","30","16","00",300,7.2,99,99,99,99,999,1017.2,11.3,11.9,999,99,99
"3533",2024,"05","30","17","00",290,5.1,99,99,99,99,999,1017.1,11.4,12,999,99,99
"3534",2024,"05","30","18","00",290,7.7,99,99,99,99,999,1017,11.4,12,999,99,99
"3535",2024,"05","30","19","00",290,7.2,99,99,99,99,999,1016.8,11.4,12,999,99,99
"3536",2024,"05","30","20","11",280,7.7,99,99,99,99,999,1016.5,11.4,11.8,999,99,99
"3537",2024,"05","30","21","11",280,6.7,99,99,99,99,999,1016.2,11.6,11.9,999,99,99
"3538",2024,"05","30","22","11",270,7.2,99,99,99,99,999,1015.8,11.8,12,999,99,99
"3539",2024,"05","30","23","11",280,7.2,99,99,99,99,999,1015.2,11.9,12.2,999,99,99
"3540",2024,"05","31","00","11",270,5.1,99,99,99,99,999,1014.6,12,12.4,999,99,99
"3541",2024,"05","31","01","11",270,5.7,99,99,99,99,999,1014.2,12,12.4,999,99,99
"3542",2024,"05","31","02","11",260,5.1,99,99,99,99,999,1013.7,12,12.5,999,99,99
"3543",2024,"05","31","03","11",270,4.6,99,99,99,99,999,1013.3,11.8,12.5,999,99,99
"3544",2024,"05","31","04","11",270,5.1,99,99,99,99,999,1013.4,11.7,12.3,999,99,99
"3545",2024,"05","31","05","11",270,3.6,99,99,99,99,999,1013.6,11.7,12.3,999,99,99
"3546",2024,"05","31","06","11",270,5.1,99,99,99,99,999,1013.4,11.9,12.3,999,99,99
"3547",2024,"05","31","07","11",270,5.1,99,99,99,99,999,1013.2,12,12.2,999,99,99
"3548",2024,"05","31","08","11",320,3.1,99,99,99,99,999,1012.9,12,12.2,999,99,99
"3549",2024,"05","31","09","11",330,1,99,99,99,99,999,1012.7,11.8,12.1,999,99,99
"3550",2024,"05","31","10","11",290,2.1,99,99,99,99,999,1012.6,11.6,12.1,999,99,99
"3551",2024,"05","31","11","11",320,1.5,99,99,99,99,999,1012.5,11.4,12.1,999,99,99
"3552",2024,"05","31","12","11",40,1.5,99,99,99,99,999,1012.4,11.4,12.1,999,99,99
"3553",2024,"05","31","13","11",290,1.5,99,99,99,99,999,1012.8,10.9,12.1,999,99,99
"3554",2024,"05","31","14","11",0,0,99,99,99,99,999,1013.5,10.5,12.1,999,99,99
"3555",2024,"05","31","15","11",0,0,99,99,99,99,999,1014,10.4,12.1,999,99,99
"3556",2024,"05","31","16","11",190,1.5,99,99,99,99,999,1014.7,10.8,12.2,999,99,99
"3557",2024,"05","31","17","11",220,2.1,99,99,99,99,999,1014,11.1,12.4,999,99,99
"3558",2024,"05","31","18","11",230,4.1,99,99,99,99,999,1014.3,11.9,12.6,999,99,99
"3559",2024,"05","31","19","11",220,3.6,99,99,99,99,999,1014.3,12.2,12.7,999,99,99
"3560",2024,"05","31","20","11",220,4.1,99,99,99,99,999,1014.3,12.3,12.8,999,99,99
"3561",2024,"05","31","21","11",230,5.7,99,99,99,99,999,1014.1,12.2,12.9,999,99,99
"3562",2024,"05","31","22","11",250,5.1,99,99,99,99,999,1014,11.9,12.7,999,99,99
"3563",2024,"05","31","22","51",250,4.1,99,99,99,99,999,1013.8,11.9,12.7,999,99,99
"3564",2024,"06","01","00","11",250,4.1,99,99,99,99,999,1013.6,12,12.8,999,99,99
"3565",2024,"06","01","01","11",250,4.1,99,99,99,99,999,1013.4,11.9,12.8,999,99,99
"3566",2024,"06","01","02","11",270,4.1,99,99,99,99,999,1013.4,12.1,12.6,999,99,99
"3567",2024,"06","01","03","11",280,4.6,99,99,99,99,999,1013.6,12,12.7,999,99,99
"3568",2024,"06","01","04","11",270,5.7,99,99,99,99,999,1013.7,12.2,12.4,999,99,99
"3569",2024,"06","01","05","11",280,6.2,99,99,99,99,999,1014.1,12.2,12.4,999,99,99
"3570",2024,"06","01","06","11",270,6.2,99,99,99,99,999,1014.2,12.2,12.6,999,99,99
"3571",2024,"06","01","07","11",290,5.7,99,99,99,99,999,1013.8,12,12.5,999,99,99
"3572",2024,"06","01","08","11",290,6.7,99,99,99,99,999,1013.7,12,12.5,999,99,99
"3573",2024,"06","01","09","11",300,5.1,99,99,99,99,999,1013.6,11.8,12.5,999,99,99
"3574",2024,"06","01","10","11",290,4.6,99,99,99,99,999,1013.5,11.7,12.5,999,99,99
"3575",2024,"06","01","11","11",290,6.7,99,99,99,99,999,1013.6,11.7,12.4,999,99,99
"3576",2024,"06","01","12","11",290,5.1,99,99,99,99,999,1013.5,11.9,12.4,999,99,99
"3577",2024,"06","01","13","11",290,5.1,99,99,99,99,999,1013.9,11.9,12.3,999,99,99
"3578",2024,"06","01","14","11",300,6.2,99,99,99,99,999,1014.5,11.8,12.3,999,99,99
"3579",2024,"06","01","15","11",300,5.7,99,99,99,99,999,1015.1,11.8,12.3,999,99,99
"3580",2024,"06","01","16","11",290,6.7,99,99,99,99,999,1015.6,11.8,12.3,999,99,99
"3581",2024,"06","01","17","11",280,7.2,99,99,99,99,999,1015.8,11.8,12.4,999,99,99
"3582",2024,"06","01","18","11",280,7.2,99,99,99,99,999,1016,11.9,12.4,999,99,99
"3583",2024,"06","01","19","11",280,5.7,99,99,99,99,999,1016.2,12,12.5,999,99,99
"3584",2024,"06","01","20","11",280,9.8,99,99,99,99,999,1016.1,12.1,12.6,999,99,99
"3585",2024,"06","01","21","11",280,9.8,99,99,99,99,999,1016,12.2,12.7,999,99,99
"3586",2024,"06","01","22","11",270,12.4,99,99,99,99,999,1015.4,12.2,12.7,999,99,99
"3587",2024,"06","02","00","11",280,9.8,99,99,99,99,999,1015.2,12.1,12.1,999,99,99
"3588",2024,"06","02","01","11",280,12.4,99,99,99,99,999,1014.8,12.1,11.8,999,99,99
"3589",2024,"06","02","02","11",270,9.3,99,99,99,99,999,1014.9,12.3,11.9,999,99,99
"3590",2024,"06","02","03","11",270,13.4,99,99,99,99,999,1015.1,12.3,11.9,999,99,99
"3591",2024,"06","02","04","11",280,8.8,99,99,99,99,999,1015.5,12.2,11.8,999,99,99
"3592",2024,"06","02","05","11",280,8.8,99,99,99,99,999,1016.1,12,11.7,999,99,99
"3593",2024,"06","02","06","11",280,7.2,99,99,99,99,999,1016.2,11.9,11.7,999,99,99
"3594",2024,"06","02","07","11",280,5.7,99,99,99,99,999,1016.4,12,11.6,999,99,99
"3595",2024,"06","02","08","11",270,6.7,99,99,99,99,999,1016.3,11.8,11.6,999,99,99
"3596",2024,"06","02","09","11",250,6.2,99,99,99,99,999,1016.3,11.8,11.6,999,99,99
"3597",2024,"06","02","10","11",270,7.7,99,99,99,99,999,1016.3,11.8,11.6,999,99,99
"3598",2024,"06","02","11","11",270,9.3,99,99,99,99,999,1015.9,11.8,11.7,999,99,99
"3599",2024,"06","02","12","11",260,4.6,99,99,99,99,999,1016.6,11.8,11.7,999,99,99
"3600",2024,"06","02","13","11",270,5.1,99,99,99,99,999,1016.7,12,11.7,999,99,99
"3601",2024,"06","02","14","11",270,5.1,99,99,99,99,999,1017.1,11.9,11.8,999,99,99
"3602",2024,"06","02","15","11",280,5.1,99,99,99,99,999,1017.5,11.9,11.8,999,99,99
"3603",2024,"06","02","16","11",280,5.7,99,99,99,99,999,1016.6,11.8,11.8,999,99,99
"3604",2024,"06","02","17","11",280,6.7,99,99,99,99,999,1016.6,11.7,11.8,999,99,99
"3605",2024,"06","02","18","11",280,8.2,99,99,99,99,999,1017,11.5,11.8,999,99,99
"3606",2024,"06","02","19","11",270,9.3,99,99,99,99,999,1016.9,11.5,11.8,999,99,99
"3607",2024,"06","02","20","11",280,10.3,99,99,99,99,999,1016.6,11.6,11.7,999,99,99
"3608",2024,"06","02","21","11",280,10.3,99,99,99,99,999,1016,12,11.7,999,99,99
"3609",2024,"06","02","22","11",280,9.8,99,99,99,99,999,1015.6,12.3,11.6,999,99,99
"3610",2024,"06","02","23","11",280,14.4,99,99,99,99,999,1015.1,12.7,11.6,999,99,99
"3611",2024,"06","03","00","11",290,11.8,99,99,99,99,999,1014.6,12.4,11.6,999,99,99
"3612",2024,"06","03","01","11",280,8.8,99,99,99,99,999,1014.3,12.4,11.6,999,99,99
"3613",2024,"06","03","02","11",280,10.8,99,99,99,99,999,1014.6,12.8,11.6,999,99,99
"3614",2024,"06","03","03","11",280,7.7,99,99,99,99,999,1015.1,12.4,11.7,999,99,99
"3615",2024,"06","03","04","11",280,9.3,99,99,99,99,999,1015.8,12.5,11.8,999,99,99
"3616",2024,"06","03","05","11",290,5.1,99,99,99,99,999,1016.3,12.2,11.9,999,99,99
"3617",2024,"06","03","06","11",290,6.2,99,99,99,99,999,1016.4,12.2,12,999,99,99
"3618",2024,"06","03","07","11",290,7.2,99,99,99,99,999,1016.2,11.9,12,999,99,99
"3619",2024,"06","03","08","11",310,4.6,99,99,99,99,999,1016,12.2,12,999,99,99
"3620",2024,"06","03","09","11",320,2.1,99,99,99,99,999,1016,12.2,11.9,999,99,99
"3621",2024,"06","03","10","11",330,2.1,99,99,99,99,999,1015.8,12.3,11.9,999,99,99
"3622",2024,"06","03","11","11",240,1,99,99,99,99,999,1016.3,12,11.9,999,99,99
"3623",2024,"06","03","12","11",210,0.5,99,99,99,99,999,1016.4,12.1,11.9,999,99,99
"3624",2024,"06","03","13","11",300,3.6,99,99,99,99,999,1016.6,12.2,11.8,999,99,99
"3625",2024,"06","03","14","11",30,0.5,99,99,99,99,999,1016.9,12,11.8,999,99,99
"3626",2024,"06","03","15","11",280,1,99,99,99,99,999,1017.6,12.1,11.9,999,99,99
"3627",2024,"06","03","16","11",300,3.1,99,99,99,99,999,1018,12.4,12,999,99,99
"3628",2024,"06","03","17","12",290,2.6,99,99,99,99,999,1018.6,12.5,12.1,999,99,99
"3629",2024,"06","03","18","12",270,4.6,99,99,99,99,999,1017.6,12.8,12.2,999,99,99
"3630",2024,"06","03","19","12",300,4.6,99,99,99,99,999,1017.8,13.2,11.9,999,99,99
"3631",2024,"06","03","20","12",270,5.7,99,99,99,99,999,1017.3,12.8,11.9,999,99,99
"3632",2024,"06","03","21","12",280,7.7,99,99,99,99,999,1016.5,12.8,12,999,99,99
"3633",2024,"06","03","22","12",280,9.8,99,99,99,99,999,1016.4,12.8,11.9,999,99,99
"3634",2024,"06","03","23","12",280,8.2,99,99,99,99,999,1015.7,12.8,11.8,999,99,99
"3635",2024,"06","04","00","12",290,7.7,99,99,99,99,999,1015.5,13,11.7,999,99,99
"3636",2024,"06","04","01","12",280,9.8,99,99,99,99,999,1015,12.8,11.5,999,99,99
"3637",2024,"06","04","02","12",290,11.8,99,99,99,99,999,1014.9,13.1,11.4,999,99,99
"3638",2024,"06","04","03","12",280,11.3,99,99,99,99,999,1015.1,12.6,11.3,999,99,99
"3639",2024,"06","04","04","12",290,10.8,99,99,99,99,999,1014.7,12.1,11.2,999,99,99
"3640",2024,"06","04","05","12",290,9.8,99,99,99,99,999,1015.2,12.2,11.1,999,99,99
"3641",2024,"06","04","06","12",290,8.2,99,99,99,99,999,1015.5,11.8,11.1,999,99,99
"3642",2024,"06","04","07","12",290,4.6,99,99,99,99,999,1015,11.6,11,999,99,99
"3643",2024,"06","04","08","12",310,5.1,99,99,99,99,999,1014.7,11.4,11.1,999,99,99
"3644",2024,"06","04","09","12",320,3.6,99,99,99,99,999,1014.3,12,11.2,999,99,99
"3645",2024,"06","04","10","12",360,3.6,99,99,99,99,999,1014,11.8,11.1,999,99,99
"3646",2024,"06","04","11","12",300,3.1,99,99,99,99,999,1014.1,11.3,11.2,999,99,99
"3647",2024,"06","04","12","12",300,4.6,99,99,99,99,999,1013.7,11.2,11.2,999,99,99
"3648",2024,"06","04","13","12",310,3.1,99,99,99,99,999,1014.3,11.4,11.2,999,99,99
"3649",2024,"06","04","14","12",300,3.6,99,99,99,99,999,1014.7,11.5,11.2,999,99,99
"3650",2024,"06","04","15","12",290,2.1,99,99,99,99,999,1014.6,11.6,11.2,999,99,99
"3651",2024,"06","04","16","12",310,2.1,99,99,99,99,999,1014.6,11.7,11.4,999,99,99
"3652",2024,"06","04","17","12",290,5.1,99,99,99,99,999,1014.5,11.8,11.3,999,99,99
"3653",2024,"06","04","18","12",290,6.2,99,99,99,99,999,1014,11.7,11.4,999,99,99
"3654",2024,"06","04","19","12",280,8.2,99,99,99,99,999,1014.2,12,11.7,999,99,99
"3655",2024,"06","04","20","12",300,4.6,99,99,99,99,999,1013.8,12.3,11.6,999,99,99
"3656",2024,"06","04","21","12",290,5.7,99,99,99,99,999,1013.2,12.6,11.6,999,99,99
"3657",2024,"06","04","22","12",290,9.3,99,99,99,99,999,1012.6,13.1,11.4,999,99,99
"3658",2024,"06","04","23","03",300,10.3,99,99,99,99,999,1012.1,13.8,11.2,999,99,99
"3659",2024,"06","05","00","12",300,10.3,99,99,99,99,999,1011.7,14.9,11.2,999,99,99
"3660",2024,"06","05","01","12",310,10.3,99,99,99,99,999,1011.4,14.6,11.1,999,99,99
"3661",2024,"06","05","02","12",310,8.2,99,99,99,99,999,1011.8,14.5,11.2,999,99,99
"3662",2024,"06","05","03","12",310,8.2,99,99,99,99,999,1012,14,11.3,999,99,99
"3663",2024,"06","05","04","12",300,9.3,99,99,99,99,999,1012,14.2,11.3,999,99,99
"3664",2024,"06","05","05","12",300,8.2,99,99,99,99,999,1012.5,13.4,11.4,999,99,99
"3665",2024,"06","05","06","12",310,5.7,99,99,99,99,999,1012.9,13.1,11.9,999,99,99
"3666",2024,"06","05","07","12",300,3.6,99,99,99,99,999,1012.8,12.6,11.9,999,99,99
"3667",2024,"06","05","08","12",300,4.6,99,99,99,99,999,1012.4,12.4,11.9,999,99,99
"3668",2024,"06","05","09","12",290,5.1,99,99,99,99,999,1012.3,12.4,12,999,99,99
"3669",2024,"06","05","10","12",290,7.2,99,99,99,99,999,1012.1,12.2,12,999,99,99
"3670",2024,"06","05","11","12",300,7.7,99,99,99,99,999,1012,12.1,11.9,999,99,99
"3671",2024,"06","05","12","12",300,7.2,99,99,99,99,999,1011.9,11.8,11.6,999,99,99
"3672",2024,"06","05","13","12",300,6.2,99,99,99,99,999,1012.3,11.7,11.6,999,99,99
"3673",2024,"06","05","14","12",300,5.7,99,99,99,99,999,1012.6,11.7,11.6,999,99,99
"3674",2024,"06","05","15","12",300,5.7,99,99,99,99,999,1013,11.8,11.7,999,99,99
"3675",2024,"06","05","16","12",300,4.6,99,99,99,99,999,1013,11.8,11.7,999,99,99
"3676",2024,"06","05","17","12",290,6.7,99,99,99,99,999,1012.7,11.7,11.7,999,99,99
"3677",2024,"06","05","18","12",290,6.7,99,99,99,99,999,1012.5,11.8,11.9,999,99,99
"3678",2024,"06","05","19","12",290,7.7,99,99,99,99,999,1012.7,12,12.1,999,99,99
"3679",2024,"06","05","20","12",290,7.2,99,99,99,99,999,1012.9,12.1,12,999,99,99
"3680",2024,"06","05","21","12",280,6.2,99,99,99,99,999,1012.5,12.2,12.1,999,99,99
"3681",2024,"06","05","22","12",280,8.8,99,99,99,99,999,1012,12.4,12.4,999,99,99
"3682",2024,"06","05","23","12",280,4.6,99,99,99,99,999,1011.9,12.4,12.1,999,99,99
"3683",2024,"06","06","00","12",280,8.2,99,99,99,99,999,1011,12.4,12.1,999,99,99
"3684",2024,"06","06","01","12",280,9.8,99,99,99,99,999,1010.4,12.3,11.9,999,99,99
"3685",2024,"06","06","02","12",270,5.7,99,99,99,99,999,1010.6,12.4,11.8,999,99,99
"3686",2024,"06","06","03","12",290,8.2,99,99,99,99,999,1010.3,12.2,11.6,999,99,99
"3687",2024,"06","06","04","12",300,8.2,99,99,99,99,999,1010.6,12,11.7,999,99,99
"3688",2024,"06","06","05","12",290,5.1,99,99,99,99,999,1011.1,11.8,11.4,999,99,99
"3689",2024,"06","06","06","12",270,3.6,99,99,99,99,999,1011.3,11.6,11.4,999,99,99
"3690",2024,"06","06","07","12",280,5.1,99,99,99,99,999,1011.2,11.7,11.3,999,99,99
"3691",2024,"06","06","08","12",280,4.6,99,99,99,99,999,1011.4,11.6,11.4,999,99,99
"3692",2024,"06","06","09","12",280,4.1,99,99,99,99,999,1011.5,11.6,11.5,999,99,99
"3693",2024,"06","06","10","12",240,2.6,99,99,99,99,999,1011.7,11.4,11.5,999,99,99
"3694",2024,"06","06","11","12",240,3.6,99,99,99,99,999,1011.8,11.4,11.4,999,99,99
"3695",2024,"06","06","12","12",240,3.6,99,99,99,99,999,1012.1,11.5,11.4,999,99,99
"3696",2024,"06","06","13","12",250,3.6,99,99,99,99,999,1012.4,11.4,11.3,999,99,99
"3697",2024,"06","06","14","12",240,3.6,99,99,99,99,999,1012.8,11.4,11.3,999,99,99
"3698",2024,"06","06","15","12",260,2.1,99,99,99,99,999,1013.2,11.4,11.3,999,99,99
"3699",2024,"06","06","16","12",250,3.1,99,99,99,99,999,1013.8,11.3,11.5,999,99,99
"3700",2024,"06","06","17","12",250,3.1,99,99,99,99,999,1013.8,11.4,11.2,999,99,99
"3701",2024,"06","06","18","12",260,3.6,99,99,99,99,999,1014,11.5,11.4,999,99,99
"3702",2024,"06","06","20","23",260,4.1,99,99,99,99,999,1013.7,11.8,11.7,999,99,99
"3703",2024,"06","06","21","12",270,5.7,99,99,99,99,999,1013.3,11.8,12.1,999,99,99
"3704",2024,"06","06","22","12",270,5.1,99,99,99,99,999,1013.1,11.9,12,999,99,99
"3705",2024,"06","06","23","12",260,3.6,99,99,99,99,999,1012.6,12.2,12.2,999,99,99
"3706",2024,"06","07","00","12",270,4.1,99,99,99,99,999,1012.1,12.2,12.3,999,99,99
"3707",2024,"06","07","01","12",270,4.1,99,99,99,99,999,1011.5,11.7,12.3,999,99,99
"3708",2024,"06","07","02","12",260,4.6,99,99,99,99,999,1011.3,11.4,12.2,999,99,99
"3709",2024,"06","07","03","12",250,2.6,99,99,99,99,999,1011.5,11.5,11.9,999,99,99
"3710",2024,"06","07","04","12",260,4.1,99,99,99,99,999,1011.8,11.8,12.4,999,99,99
"3711",2024,"06","07","05","12",250,4.6,99,99,99,99,999,1012.3,12.2,12.3,999,99,99
"3712",2024,"06","07","06","12",250,4.1,99,99,99,99,999,1012.2,12.3,12.2,999,99,99
"3713",2024,"06","07","07","12",280,3.6,99,99,99,99,999,1012.2,12.1,12,999,99,99
"3714",2024,"06","07","08","12",280,2.1,99,99,99,99,999,1012.1,11.8,12,999,99,99
"3715",2024,"06","07","09","12",270,1,99,99,99,99,999,1012,11.6,12.1,999,99,99
"3716",2024,"06","07","10","12",270,1.5,99,99,99,99,999,1011.9,11.7,12.2,999,99,99
"3717",2024,"06","07","11","12",270,2.1,99,99,99,99,999,1011.9,11.6,12.2,999,99,99
"3718",2024,"06","07","12","12",300,0.5,99,99,99,99,999,1011.7,11.5,12,999,99,99
"3719",2024,"06","07","13","12",230,1,99,99,99,99,999,1011.6,11.5,11.5,999,99,99
"3720",2024,"06","07","14","12",150,2.1,99,99,99,99,999,1011.6,11.5,11.9,999,99,99
"3721",2024,"06","07","15","12",180,3.1,99,99,99,99,999,1012,11.6,11.7,999,99,99
"3722",2024,"06","07","16","12",160,2.1,99,99,99,99,999,1012.3,11.6,12,999,99,99
"3723",2024,"06","07","17","12",200,3.1,99,99,99,99,999,1012.8,11.7,12.4,999,99,99
"3724",2024,"06","07","18","12",200,3.6,99,99,99,99,999,1013.1,11.7,12.2,999,99,99
"3725",2024,"06","07","19","12",200,5.7,99,99,99,99,999,1013.6,11.5,11.6,999,99,99
"3726",2024,"06","07","20","12",200,6.7,99,99,99,99,999,1013.8,12,11.9,999,99,99
"3727",2024,"06","07","21","12",200,5.7,99,99,99,99,999,1014.1,12.2,12.1,999,99,99
"3728",2024,"06","07","22","12",200,5.1,99,99,99,99,999,1014,12.4,12.1,999,99,99
"3729",2024,"06","08","00","12",210,3.6,99,99,99,99,999,1013.6,12.7,12.2,999,99,99
"3730",2024,"06","08","01","12",220,3.1,99,99,99,99,999,1013.4,12.8,12.2,999,99,99
"3731",2024,"06","08","02","12",240,3.6,99,99,99,99,999,1013.4,12.8,12.2,999,99,99
"3732",2024,"06","08","03","12",240,4.1,99,99,99,99,999,1013.5,12.7,12.2,999,99,99
"3733",2024,"06","08","04","12",230,3.6,99,99,99,99,999,1013.7,12.8,12.3,999,99,99
"3734",2024,"06","08","05","12",260,2.1,99,99,99,99,999,1013.8,12.8,12.3,999,99,99
"3735",2024,"06","08","06","12",280,3.1,99,99,99,99,999,1014.1,12.7,12.2,999,99,99
"3736",2024,"06","08","07","12",300,3.6,99,99,99,99,999,1014.2,12.5,12.3,999,99,99
"3737",2024,"06","08","08","12",310,1.5,99,99,99,99,999,1013.8,12.3,12.3,999,99,99
"3738",2024,"06","08","09","12",0,0,99,99,99,99,999,1013.5,12.2,12,999,99,99
"3739",2024,"06","08","10","12",290,1.5,99,99,99,99,999,1013.2,12.4,12,999,99,99
"3740",2024,"06","08","11","12",120,1,99,99,99,99,999,1013.3,12.3,12.1,999,99,99
"3741",2024,"06","08","12","12",290,1.5,99,99,99,99,999,1013.3,12.5,12.2,999,99,99
"3742",2024,"06","08","13","12",0,0,99,99,99,99,999,1013.4,12.6,12.1,999,99,99
"3743",2024,"06","08","14","12",250,2.1,99,99,99,99,999,1013.8,12.5,12.1,999,99,99
"3744",2024,"06","08","15","12",260,2.1,99,99,99,99,999,1014,12.6,12,999,99,99
"3745",2024,"06","08","16","12",230,1.5,99,99,99,99,999,1014.3,12.6,12,999,99,99
"3746",2024,"06","08","17","12",180,1.5,99,99,99,99,999,1014.5,12.4,12.1,999,99,99
"3747",2024,"06","08","18","12",220,2.1,99,99,99,99,999,1014.7,12.7,12.3,999,99,99
"3748",2024,"06","08","19","12",220,2.6,99,99,99,99,999,1015.1,12.8,12.1,999,99,99
"3749",2024,"06","08","20","12",220,4.1,99,99,99,99,999,1015.6,12.9,12.3,999,99,99
"3750",2024,"06","08","21","12",220,3.6,99,99,99,99,999,1015.6,13.2,12.6,999,99,99
"3751",2024,"06","08","22","12",230,3.6,99,99,99,99,999,1015.4,13.2,12.5,999,99,99
"3752",2024,"06","08","23","12",220,4.6,99,99,99,99,999,1015.2,13.3,12.9,999,99,99
"3753",2024,"06","09","00","12",200,3.1,99,99,99,99,999,1014.5,13.3,12.7,999,99,99
"3754",2024,"06","09","01","12",210,3.6,99,99,99,99,999,1014.7,13.4,12.9,999,99,99
"3755",2024,"06","09","02","12",240,3.1,99,99,99,99,999,1014.6,13.4,12.1,999,99,99
"3756",2024,"06","09","03","12",220,3.1,99,99,99,99,999,1014.6,13.2,12.1,999,99,99
"3757",2024,"06","09","04","12",230,3.1,99,99,99,99,999,1014.8,13,12.2,999,99,99
"3758",2024,"06","09","05","12",220,3.1,99,99,99,99,999,1015.1,12.9,12.8,999,99,99
"3759",2024,"06","09","06","12",240,3.6,99,99,99,99,999,1015.1,13,12.6,999,99,99
"3760",2024,"06","09","07","12",240,3.1,99,99,99,99,999,1014.8,12.9,12.5,999,99,99
"3761",2024,"06","09","08","12",240,4.6,99,99,99,99,999,1014.7,12.9,12.7,999,99,99
"3762",2024,"06","09","09","12",220,2.6,99,99,99,99,999,1014.6,12.8,12.6,999,99,99
"3763",2024,"06","09","10","12",280,5.1,99,99,99,99,999,1014.6,13,12.3,999,99,99
"3764",2024,"06","09","11","12",280,4.6,99,99,99,99,999,1014.6,13.3,12.3,999,99,99
